39.907414,116.370017,2008-10-26,13:44:07
39.907374,116.370074,2008-10-26,13:44:12
39.907027,116.37036,2008-10-26,13:44:17
39.907006,116.370415,2008-10-26,13:44:22
39.907014,116.370454,2008-10-26,13:44:27
39.907008,116.370534,2008-10-26,13:44:32
39.906936,116.370624,2008-10-26,13:44:37
39.906806,116.370794,2008-10-26,13:44:42
39.906793,116.370909,2008-10-26,13:44:47
39.906795,116.370958,2008-10-26,13:44:52
39.906769,116.371029,2008-10-26,13:44:57
39.906813,116.371056,2008-10-26,13:45:02
39.906864,116.371095,2008-10-26,13:45:07
39.906891,116.371141,2008-10-26,13:45:12
39.906896,116.371178,2008-10-26,13:45:17
39.906914,116.371251,2008-10-26,13:45:22
39.9069,116.371313,2008-10-26,13:45:27
39.90691,116.371375,2008-10-26,13:45:32
39.906925,116.371432,2008-10-26,13:45:37
39.906932,116.371477,2008-10-26,13:45:42
39.906959,116.371526,2008-10-26,13:45:47
39.906992,116.371584,2008-10-26,13:45:52
39.907005,116.371673,2008-10-26,13:45:57
39.906996,116.371748,2008-10-26,13:46:02
39.906996,116.371831,2008-10-26,13:46:07
39.907018,116.371876,2008-10-26,13:46:12
39.907054,116.37189,2008-10-26,13:46:17
39.907097,116.371898,2008-10-26,13:46:22
39.907154,116.371955,2008-10-26,13:46:27
39.907173,116.371999,2008-10-26,13:46:32
39.907216,116.372037,2008-10-26,13:46:37
39.907228,116.372081,2008-10-26,13:46:42
39.907245,116.372126,2008-10-26,13:46:47
39.90725,116.372225,2008-10-26,13:46:52
39.907234,116.372296,2008-10-26,13:46:57
39.907225,116.372368,2008-10-26,13:47:02
39.907199,116.372445,2008-10-26,13:47:07
39.907157,116.372502,2008-10-26,13:47:12
39.907137,116.372553,2008-10-26,13:47:17
39.907194,116.372599,2008-10-26,13:47:22
39.907217,116.372634,2008-10-26,13:47:27
39.907226,116.372669,2008-10-26,13:47:32
39.90725,116.372718,2008-10-26,13:47:37
39.907231,116.372796,2008-10-26,13:47:42
39.907259,116.372845,2008-10-26,13:47:47
39.907261,116.372906,2008-10-26,13:47:52
39.907227,116.372973,2008-10-26,13:47:57
39.907225,116.373009,2008-10-26,13:48:02
39.907215,116.37304,2008-10-26,13:48:07
39.90724,116.373096,2008-10-26,13:48:12
39.907294,116.373124,2008-10-26,13:48:17
39.907313,116.373163,2008-10-26,13:48:22
39.907391,116.373175,2008-10-26,13:48:27
39.907422,116.373195,2008-10-26,13:48:32
39.907434,116.373237,2008-10-26,13:48:37
39.907429,116.373304,2008-10-26,13:48:42
39.90746,116.373375,2008-10-26,13:48:47
39.907459,116.373452,2008-10-26,13:48:52
39.90748,116.37352,2008-10-26,13:48:57
39.907487,116.373566,2008-10-26,13:49:02
39.906345,116.374616,2008-10-26,13:49:07
39.906281,116.374711,2008-10-26,13:49:12
39.906229,116.374798,2008-10-26,13:49:17
39.90626,116.374856,2008-10-26,13:49:22
39.906248,116.374961,2008-10-26,13:49:27
39.906196,116.374992,2008-10-26,13:49:32
39.906187,116.375031,2008-10-26,13:49:37
39.906209,116.375072,2008-10-26,13:49:42
39.906219,116.375111,2008-10-26,13:49:47
39.90621,116.375135,2008-10-26,13:49:52
39.906211,116.375148,2008-10-26,13:49:57
39.906147,116.375258,2008-10-26,13:50:02
39.906133,116.375284,2008-10-26,13:50:07
39.906134,116.3753,2008-10-26,13:50:12
39.906122,116.375351,2008-10-26,13:50:17
39.906129,116.375408,2008-10-26,13:50:22
39.906143,116.37546,2008-10-26,13:50:27
39.906133,116.375547,2008-10-26,13:50:32
39.906126,116.375616,2008-10-26,13:50:37
39.90613,116.375697,2008-10-26,13:50:42
39.906123,116.375791,2008-10-26,13:50:47
39.906113,116.375868,2008-10-26,13:50:52
39.906115,116.375911,2008-10-26,13:50:57
39.906116,116.37595,2008-10-26,13:51:02
39.906141,116.375976,2008-10-26,13:51:07
39.906129,116.376023,2008-10-26,13:51:12
39.906108,116.376071,2008-10-26,13:51:17
39.906114,116.376116,2008-10-26,13:51:22
39.906133,116.376161,2008-10-26,13:51:27
39.90614,116.376193,2008-10-26,13:51:32
39.906132,116.376237,2008-10-26,13:51:37
39.906118,116.376313,2008-10-26,13:51:42
39.906111,116.376416,2008-10-26,13:51:47
39.906112,116.3765,2008-10-26,13:51:52
39.906106,116.376565,2008-10-26,13:51:57
39.906095,116.376628,2008-10-26,13:52:02
39.906112,116.376701,2008-10-26,13:52:07
39.906088,116.376781,2008-10-26,13:52:12
39.906066,116.376862,2008-10-26,13:52:17
39.906052,116.376876,2008-10-26,13:52:22
39.906046,116.376899,2008-10-26,13:52:27
39.906044,116.376991,2008-10-26,13:52:32
39.906042,116.377071,2008-10-26,13:52:37
39.906044,116.377138,2008-10-26,13:52:42
39.906039,116.377192,2008-10-26,13:52:47
39.906056,116.377269,2008-10-26,13:52:52
39.906079,116.377318,2008-10-26,13:52:57
39.906085,116.377388,2008-10-26,13:53:02
39.906095,116.377438,2008-10-26,13:53:07
39.9061,116.377518,2008-10-26,13:53:12
39.906108,116.377585,2008-10-26,13:53:17
39.9061,116.37765,2008-10-26,13:53:22
39.906091,116.377708,2008-10-26,13:53:27
39.90609,116.377774,2008-10-26,13:53:32
39.906083,116.377839,2008-10-26,13:53:37
39.906096,116.377885,2008-10-26,13:53:42
39.906088,116.377939,2008-10-26,13:53:47
39.906046,116.378018,2008-10-26,13:53:52
39.906015,116.378108,2008-10-26,13:53:57
39.906015,116.37819,2008-10-26,13:54:02
39.906017,116.378269,2008-10-26,13:54:07
39.906007,116.37834,2008-10-26,13:54:12
39.906017,116.378413,2008-10-26,13:54:17
39.90603,116.378507,2008-10-26,13:54:22
39.906059,116.378572,2008-10-26,13:54:27
39.90607,116.37861,2008-10-26,13:54:32
39.906087,116.378654,2008-10-26,13:54:37
39.906075,116.378703,2008-10-26,13:54:42
39.906061,116.378761,2008-10-26,13:54:47
39.906073,116.378816,2008-10-26,13:54:52
39.90606,116.378871,2008-10-26,13:54:57
39.906047,116.378924,2008-10-26,13:55:02
39.906022,116.378986,2008-10-26,13:55:07
39.906016,116.379067,2008-10-26,13:55:12
39.906003,116.37913,2008-10-26,13:55:17
39.90601,116.379199,2008-10-26,13:55:22
39.906005,116.379238,2008-10-26,13:55:27
39.906009,116.379315,2008-10-26,13:55:32
39.906017,116.379387,2008-10-26,13:55:37
39.906012,116.379469,2008-10-26,13:55:42
39.906034,116.379531,2008-10-26,13:55:47
39.906088,116.379576,2008-10-26,13:55:52
39.906098,116.379594,2008-10-26,13:55:57
39.906113,116.379642,2008-10-26,13:56:02
39.906114,116.379674,2008-10-26,13:56:07
39.906102,116.379703,2008-10-26,13:56:12
39.906101,116.379724,2008-10-26,13:56:17
39.906101,116.379724,2008-10-26,13:56:20
39.906106,116.37973,2008-10-26,13:56:22
39.906135,116.37973,2008-10-26,13:56:27
39.906143,116.379773,2008-10-26,13:56:32
39.906109,116.379873,2008-10-26,13:56:37
39.906114,116.379932,2008-10-26,13:56:42
39.906113,116.379994,2008-10-26,13:56:47
39.906125,116.380064,2008-10-26,13:56:52
39.906114,116.380128,2008-10-26,13:56:57
39.906158,116.38017,2008-10-26,13:57:02
39.906172,116.380227,2008-10-26,13:57:07
39.906166,116.380291,2008-10-26,13:57:12
39.906159,116.380353,2008-10-26,13:57:17
39.906154,116.380417,2008-10-26,13:57:22
39.906179,116.38045,2008-10-26,13:57:27
39.906172,116.380527,2008-10-26,13:57:32
39.906156,116.380632,2008-10-26,13:57:37
39.906142,116.380695,2008-10-26,13:57:42
39.906132,116.380756,2008-10-26,13:57:47
39.906142,116.380808,2008-10-26,13:57:52
39.906143,116.380873,2008-10-26,13:57:57
39.906133,116.380946,2008-10-26,13:58:02
39.90612,116.38103,2008-10-26,13:58:07
39.906138,116.381078,2008-10-26,13:58:12
39.90614,116.381097,2008-10-26,13:58:17
39.906165,116.381143,2008-10-26,13:58:22
39.906165,116.38121,2008-10-26,13:58:27
39.906167,116.381252,2008-10-26,13:58:32
39.906161,116.3813,2008-10-26,13:58:37
39.90617,116.381338,2008-10-26,13:58:42
39.906191,116.381387,2008-10-26,13:58:47
39.906198,116.381482,2008-10-26,13:58:52
39.906191,116.381563,2008-10-26,13:58:57
39.906184,116.381639,2008-10-26,13:59:02
39.90617,116.381708,2008-10-26,13:59:07
39.906187,116.381752,2008-10-26,13:59:12
39.906192,116.381807,2008-10-26,13:59:17
39.906211,116.381874,2008-10-26,13:59:22
39.906196,116.381983,2008-10-26,13:59:27
39.906229,116.382045,2008-10-26,13:59:32
39.906238,116.382083,2008-10-26,13:59:37
39.906249,116.382162,2008-10-26,13:59:42
39.90626,116.382197,2008-10-26,13:59:47
39.90627,116.382225,2008-10-26,13:59:52
39.906257,116.382276,2008-10-26,13:59:57
39.906254,116.382336,2008-10-26,14:00:02
39.906251,116.382439,2008-10-26,14:00:07
39.906245,116.382477,2008-10-26,14:00:12
39.906247,116.382545,2008-10-26,14:00:17
39.906227,116.382635,2008-10-26,14:00:22
39.906237,116.382681,2008-10-26,14:00:27
39.906264,116.382738,2008-10-26,14:00:32
39.906287,116.382798,2008-10-26,14:00:37
39.906288,116.382844,2008-10-26,14:00:42
39.9063,116.382902,2008-10-26,14:00:47
39.906282,116.382982,2008-10-26,14:00:52
39.906279,116.383059,2008-10-26,14:00:57
39.906269,116.383125,2008-10-26,14:01:02
39.906263,116.383185,2008-10-26,14:01:07
39.906248,116.383257,2008-10-26,14:01:12
39.906232,116.383322,2008-10-26,14:01:17
39.906252,116.383389,2008-10-26,14:01:22
39.90627,116.38345,2008-10-26,14:01:27
39.906279,116.38347,2008-10-26,14:01:32
39.90628,116.38355,2008-10-26,14:01:37
39.906294,116.383588,2008-10-26,14:01:42
39.906315,116.383634,2008-10-26,14:01:47
39.906317,116.383692,2008-10-26,14:01:52
39.90633,116.383769,2008-10-26,14:01:57
39.906329,116.383862,2008-10-26,14:02:02
39.906343,116.383951,2008-10-26,14:02:07
39.906346,116.384057,2008-10-26,14:02:12
39.906357,116.384116,2008-10-26,14:02:17
39.906367,116.384197,2008-10-26,14:02:22
39.906369,116.38428,2008-10-26,14:02:27
39.906359,116.384351,2008-10-26,14:02:32
39.906356,116.384399,2008-10-26,14:02:37
39.906344,116.384454,2008-10-26,14:02:42
39.906338,116.384531,2008-10-26,14:02:47
39.906347,116.384596,2008-10-26,14:02:52
39.906354,116.384654,2008-10-26,14:02:57
39.906372,116.384714,2008-10-26,14:03:02
39.906377,116.384761,2008-10-26,14:03:07
39.906401,116.384798,2008-10-26,14:03:12
39.906405,116.384829,2008-10-26,14:03:17
39.906396,116.384906,2008-10-26,14:03:22
39.90638,116.384963,2008-10-26,14:03:27
