40.011824,116.297026,2008-11-11,00:17:04
40.011438,116.29693,2008-11-11,00:17:09
40.011447,116.296928,2008-11-11,00:17:14
40.011429,116.296871,2008-11-11,00:17:19
40.011413,116.296835,2008-11-11,00:17:24
40.011387,116.29682,2008-11-11,00:17:29
40.011384,116.296841,2008-11-11,00:17:34
40.011384,116.296841,2008-11-11,00:17:37
40.011391,116.296835,2008-11-11,00:17:39
40.0114,116.296837,2008-11-11,00:17:44
40.011388,116.296828,2008-11-11,00:17:49
40.011388,116.296828,2008-11-11,00:17:52
40.011384,116.296831,2008-11-11,00:17:54
40.011373,116.296827,2008-11-11,00:17:59
40.01137,116.296818,2008-11-11,00:18:04
40.011374,116.296804,2008-11-11,00:18:09
40.011388,116.29677,2008-11-11,00:18:14
40.01138,116.296743,2008-11-11,00:18:19
40.011359,116.296755,2008-11-11,00:18:24
40.011351,116.296787,2008-11-11,00:18:29
40.01135,116.296797,2008-11-11,00:18:34
40.011332,116.296753,2008-11-11,00:18:39
40.011316,116.296722,2008-11-11,00:18:44
40.011304,116.296726,2008-11-11,00:18:49
40.01129,116.296736,2008-11-11,00:18:54
40.011289,116.29672,2008-11-11,00:18:59
40.011316,116.296718,2008-11-11,00:19:04
40.011315,116.296708,2008-11-11,00:19:09
40.011324,116.296695,2008-11-11,00:19:14
40.011324,116.296695,2008-11-11,00:19:17
40.011323,116.296694,2008-11-11,00:19:19
40.011293,116.296701,2008-11-11,00:19:24
40.011269,116.296707,2008-11-11,00:19:29
40.011247,116.296691,2008-11-11,00:19:34
40.011251,116.296669,2008-11-11,00:19:39
40.011264,116.296644,2008-11-11,00:19:44
40.01128,116.296596,2008-11-11,00:19:49
40.011243,116.296561,2008-11-11,00:19:54
40.011149,116.296512,2008-11-11,00:19:59
40.01108,116.296501,2008-11-11,00:20:04
40.011091,116.296525,2008-11-11,00:20:09
40.011132,116.296534,2008-11-11,00:20:14
40.01113,116.296528,2008-11-11,00:20:19
40.01113,116.296528,2008-11-11,00:20:22
40.011122,116.296521,2008-11-11,00:20:24
40.011113,116.296449,2008-11-11,00:20:29
40.011124,116.296382,2008-11-11,00:20:34
40.011107,116.296306,2008-11-11,00:20:39
40.011097,116.296248,2008-11-11,00:20:44
40.011037,116.29621,2008-11-11,00:20:49
40.010991,116.296174,2008-11-11,00:20:54
40.011058,116.296232,2008-11-11,00:20:59
40.011065,116.296261,2008-11-11,00:21:04
40.011033,116.296359,2008-11-11,00:21:09
40.011012,116.296398,2008-11-11,00:21:14
40.010967,116.296373,2008-11-11,00:21:19
40.010937,116.296313,2008-11-11,00:21:24
40.010903,116.296236,2008-11-11,00:21:29
40.010901,116.296147,2008-11-11,00:21:34
40.011054,116.296124,2008-11-11,00:21:39
40.011139,116.296238,2008-11-11,00:21:44
40.011161,116.296305,2008-11-11,00:21:49
40.011242,116.296326,2008-11-11,00:21:54
40.011287,116.296363,2008-11-11,00:21:59
40.011292,116.296404,2008-11-11,00:22:04
40.011273,116.296415,2008-11-11,00:22:09
40.011308,116.296497,2008-11-11,00:22:14
40.01132,116.296602,2008-11-11,00:22:19
40.011431,116.296922,2008-11-11,00:34:29
40.011434,116.296943,2008-11-11,00:34:34
40.011451,116.296911,2008-11-11,00:34:39
40.011492,116.296848,2008-11-11,00:34:44
40.011526,116.29681,2008-11-11,00:34:49
40.011539,116.296803,2008-11-11,00:34:54
40.011509,116.296813,2008-11-11,00:34:59
40.011482,116.296828,2008-11-11,00:35:04
40.011451,116.296836,2008-11-11,00:35:09
40.011451,116.296836,2008-11-11,00:35:12
40.011449,116.296839,2008-11-11,00:35:14
40.011452,116.296849,2008-11-11,00:35:19
40.011454,116.296854,2008-11-11,00:35:24
40.01146,116.296852,2008-11-11,00:35:29
40.01146,116.296852,2008-11-11,00:35:32
40.011468,116.296846,2008-11-11,00:35:34
40.01149,116.296844,2008-11-11,00:35:39
40.01148,116.296841,2008-11-11,00:35:44
40.011473,116.296862,2008-11-11,00:35:49
40.011462,116.296862,2008-11-11,00:35:54
40.011461,116.296845,2008-11-11,00:35:59
40.011461,116.296845,2008-11-11,00:36:02
40.011464,116.296852,2008-11-11,00:36:04
40.011455,116.296871,2008-11-11,00:36:09
40.01144,116.296887,2008-11-11,00:36:14
40.01147,116.296898,2008-11-11,00:36:19
40.01148,116.296888,2008-11-11,00:36:24
40.011502,116.296895,2008-11-11,00:36:29
40.011496,116.2969,2008-11-11,00:36:34
40.011495,116.296894,2008-11-11,00:36:39
40.011501,116.296887,2008-11-11,00:36:44
40.011495,116.296891,2008-11-11,00:36:49
40.011495,116.296899,2008-11-11,00:36:54
40.011495,116.296899,2008-11-11,00:36:57
40.011496,116.296907,2008-11-11,00:36:59
40.011492,116.296919,2008-11-11,00:37:04
40.011436,116.296912,2008-11-11,00:37:09
40.011404,116.296923,2008-11-11,00:37:14
40.011371,116.29693,2008-11-11,00:37:19
40.011344,116.296925,2008-11-11,00:37:24
40.011311,116.296919,2008-11-11,00:37:29
40.011286,116.296905,2008-11-11,00:37:34
40.011281,116.296873,2008-11-11,00:37:39
40.011292,116.296874,2008-11-11,00:37:44
40.011353,116.296877,2008-11-11,00:37:49
40.011436,116.296887,2008-11-11,00:37:54
40.011463,116.296871,2008-11-11,00:37:59
40.011493,116.296838,2008-11-11,00:38:04
40.011526,116.296819,2008-11-11,00:38:09
40.011569,116.296827,2008-11-11,00:38:14
40.011589,116.296836,2008-11-11,00:38:19
40.011602,116.296862,2008-11-11,00:38:24
40.011602,116.296863,2008-11-11,00:38:29
40.011602,116.296863,2008-11-11,00:38:32
40.0116,116.296855,2008-11-11,00:38:34
40.011557,116.296835,2008-11-11,00:38:39
40.011518,116.296819,2008-11-11,00:38:44
40.0115,116.29682,2008-11-11,00:38:49
40.011507,116.296825,2008-11-11,00:38:54
40.011499,116.296818,2008-11-11,00:38:59
40.011499,116.296818,2008-11-11,00:39:02
40.011494,116.29682,2008-11-11,00:39:04
40.011517,116.296822,2008-11-11,00:39:09
40.011541,116.296826,2008-11-11,00:39:14
40.011577,116.296834,2008-11-11,00:39:19
40.011604,116.296827,2008-11-11,00:39:24
40.011629,116.296809,2008-11-11,00:39:29
40.011635,116.29679,2008-11-11,00:39:34
40.011671,116.296822,2008-11-11,00:39:39
40.011707,116.296904,2008-11-11,00:39:44
40.011733,116.296982,2008-11-11,00:39:49
40.011762,116.297039,2008-11-11,00:39:54
40.011792,116.297064,2008-11-11,00:39:59
40.01185,116.29706,2008-11-11,00:40:04
40.011887,116.297073,2008-11-11,00:40:09
40.01194,116.297107,2008-11-11,00:40:14
40.011935,116.297117,2008-11-11,00:40:19
40.01191,116.29713,2008-11-11,00:40:24
40.011898,116.297118,2008-11-11,00:40:29
40.01185,116.297097,2008-11-11,00:40:34
