40.008816,116.3216,2008-11-12,09:14:00
40.008887,116.321587,2008-11-12,09:14:05
40.008898,116.321595,2008-11-12,09:14:10
40.008886,116.321654,2008-11-12,09:14:15
40.008901,116.321737,2008-11-12,09:14:20
40.008929,116.321808,2008-11-12,09:14:25
40.008931,116.321852,2008-11-12,09:14:30
40.008968,116.321894,2008-11-12,09:14:35
40.009034,116.32193,2008-11-12,09:14:40
40.009068,116.321974,2008-11-12,09:14:45
40.009116,116.321976,2008-11-12,09:14:50
40.009149,116.321974,2008-11-12,09:14:55
40.009169,116.322019,2008-11-12,09:15:00
40.009193,116.322033,2008-11-12,09:15:05
40.009184,116.322031,2008-11-12,09:15:10
40.009158,116.322031,2008-11-12,09:15:15
40.009121,116.322015,2008-11-12,09:15:20
40.009097,116.321973,2008-11-12,09:15:25
40.009099,116.321939,2008-11-12,09:15:30
40.009133,116.321935,2008-11-12,09:15:35
40.009191,116.32197,2008-11-12,09:15:40
40.009288,116.322052,2008-11-12,09:15:45
40.009394,116.322183,2008-11-12,09:15:50
40.009572,116.322317,2008-11-12,09:15:55
40.009757,116.322522,2008-11-12,09:16:00
40.009943,116.322768,2008-11-12,09:16:05
40.010152,116.323065,2008-11-12,09:16:10
