39.994622,116.326757,2008-10-27,11:54:49
39.994622,116.326757,2008-10-27,11:54:52
39.994614,116.326751,2008-10-27,11:54:54
39.994602,116.326769,2008-10-27,11:54:59
39.994599,116.326769,2008-10-27,11:55:04
39.994599,116.326769,2008-10-27,11:55:07
39.994601,116.326765,2008-10-27,11:55:09
39.994584,116.326731,2008-10-27,11:55:14
39.994593,116.326668,2008-10-27,11:55:19
39.994564,116.326612,2008-10-27,11:55:24
39.994549,116.326542,2008-10-27,11:55:29
39.994551,116.32651,2008-10-27,11:55:34
39.994547,116.326425,2008-10-27,11:55:39
39.994554,116.326341,2008-10-27,11:55:44
39.994609,116.326361,2008-10-27,11:55:49
39.994664,116.326391,2008-10-27,11:55:54
39.994714,116.326453,2008-10-27,11:55:59
39.99478,116.326489,2008-10-27,11:56:04
39.994849,116.32652,2008-10-27,11:56:09
39.994911,116.326568,2008-10-27,11:56:14
39.994976,116.326634,2008-10-27,11:56:19
39.995029,116.326678,2008-10-27,11:56:24
39.995096,116.326705,2008-10-27,11:56:29
39.99517,116.326729,2008-10-27,11:56:34
39.995224,116.326677,2008-10-27,11:56:39
39.995287,116.326372,2008-10-27,11:56:44
39.995361,116.326374,2008-10-27,11:56:49
39.995429,116.326381,2008-10-27,11:56:54
39.995472,116.326378,2008-10-27,11:56:59
39.995529,116.326376,2008-10-27,11:57:04
39.995573,116.326343,2008-10-27,11:57:09
39.995616,116.326277,2008-10-27,11:57:14
39.995781,116.326147,2008-10-27,11:57:24
39.999249,116.32586,2008-10-27,11:59:09
39.999392,116.325884,2008-10-27,11:59:14
39.999424,116.325782,2008-10-27,11:59:19
39.999386,116.325578,2008-10-27,11:59:24
39.999343,116.325373,2008-10-27,11:59:29
39.999348,116.325203,2008-10-27,11:59:34
39.999466,116.324843,2008-10-27,11:59:44
39.999545,116.324734,2008-10-27,11:59:49
40.007143,116.324088,2008-10-27,12:03:59
40.007178,116.323881,2008-10-27,12:04:04
40.007227,116.323653,2008-10-27,12:04:09
40.008923,116.322803,2008-10-27,12:05:29
40.00887,116.322512,2008-10-27,12:05:34
40.008815,116.32227,2008-10-27,12:05:39
40.008767,116.322068,2008-10-27,12:05:44
40.008768,116.321916,2008-10-27,12:05:49
40.008796,116.321834,2008-10-27,12:05:54
