39.994238,116.326786,2008-10-29,09:21:38
39.994315,116.326758,2008-10-29,09:21:43
39.994414,116.326719,2008-10-29,09:21:48
39.994429,116.3267,2008-10-29,09:21:53
39.99445,116.326712,2008-10-29,09:21:58
39.994467,116.32675,2008-10-29,09:22:03
39.994501,116.326781,2008-10-29,09:22:08
39.994548,116.326814,2008-10-29,09:22:13
39.994531,116.326856,2008-10-29,09:22:18
39.994501,116.326873,2008-10-29,09:22:23
39.994535,116.326884,2008-10-29,09:22:28
39.994553,116.326946,2008-10-29,09:22:33
39.99453,116.327051,2008-10-29,09:22:38
39.994594,116.32715,2008-10-29,09:22:43
39.994622,116.32723,2008-10-29,09:22:48
39.994678,116.327302,2008-10-29,09:22:53
39.99473,116.327365,2008-10-29,09:22:58
39.994723,116.327451,2008-10-29,09:23:03
39.994673,116.32758,2008-10-29,09:23:08
39.992875,116.328912,2008-10-29,09:26:28
39.981814,116.322374,2008-10-29,09:30:28
